,file_name,good_exception,audio_recognition
997,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-08.wav,Good,Rite Aid 15th Street
998,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-09.wav,Good,count to 100
999,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-10.wav,Good,Lincoln 100 X Ray Ray Charles lyrics
1000,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-100.wav,Exception,
1001,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-101.wav,Exception,
1002,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-102.wav,Exception,
1003,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-103.wav,Exception,
1004,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-104.wav,Good,Affairs appreciate your house rich house
1005,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-105.wav,Good,thank you very much for the northeast corner and City Hall
1006,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-106.wav,Good,Roy Schneider been waiting for a while
1007,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-107.wav,Good,Bill Center City
1008,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-108.wav,Good,copyright on my way
1009,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-109.wav,Good,Broad and Snyder
1010,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-11.wav,Good,State Police with the information of the problem
1011,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-110.wav,Exception,
1012,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-111.wav,Good,Taiwan comedy
1013,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-112.wav,Good,working on this side a little bit
1014,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-113.wav,Good,give me a call when it rains
1015,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-114.wav,Good,California
1016,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-115.wav,Good,grocery near me
1017,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-116.wav,Exception,
1018,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-117.wav,Good,Country Fair will be secured
1019,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-118.wav,Exception,
1020,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-119.wav,Good,Texas capital
1021,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-12.wav,Exception,
1022,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-120.wav,Exception,
1023,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-13.wav,Good,believer
1024,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-14.wav,Good,1818 Chestnut Old Navy for open property
1025,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-15.wav,Good,Rio locations
1026,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-16.wav,Good,1700 Chestnut
1027,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-17.wav,Exception,
1028,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-18.wav,Good,properties on location you said traffic lights are out of large part of 300
1029,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-19.wav,Good,iMovies crab meat Lee off the air
1030,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-20.wav,Good,PSA
1031,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-21.wav,Exception,
1032,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-22.wav,Good,Oregon Oregon Trail opening up
1033,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-23.wav,Good,pick something all four corners on light poles down in clothes wire
1034,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-24.wav,Exception,
1035,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-25.wav,Good,children's you exact time right now
1036,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-26.wav,Exception,
1037,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-27.wav,Exception,
1038,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-28.wav,Good,crossword
1039,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-29.wav,Good,traffic on northbound traffic June 17th
1040,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-30.wav,Good,18th and Chestnut traffic going eastbound and all Northbound 17th and Market traffic on northbound 17th and Market Market Transit
1041,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-31.wav,Good,Walter location 18th and Chestnut
1042,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-32.wav,Good,anaphylactic
1043,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-33.wav,Exception,
1044,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-34.wav,Good,Comedy House
1045,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-35.wav,Good,iPhone 5
1046,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-36.wav,Exception,
1047,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-37.wav,Good,162nd
1048,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-38.wav,Good,Metro 801
1049,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-39.wav,Good,requesting a check over here at Justin is three different Austin warnings
1050,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-40.wav,Exception,
1051,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-41.wav,Good,call free
1052,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-42.wav,Good,there's a fire engine on 16th Street
1053,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-43.wav,Good,song it going to be on there now so I can go to block radio.
1054,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-44.wav,Good,AR-15
1055,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-45.wav,Good,retro Street from here
1056,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-46.wav,Good,Verizon 360
1057,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-47.wav,Good,traffic light
1058,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-48.wav,Good,Charlie Levin you available for a call yeah give me a call now
1059,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-49.wav,Good,Yuri self ready
1060,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-50.wav,Good,traffic law improper
1061,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-51.wav,Good,message to office Beaufort South to give an interview I'm okay with that
1062,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-52.wav,Good,to me and thank you after I have them come from 16th and Chestnut and take 17th and Chestnut
1063,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-53.wav,Good,17
1064,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-54.wav,Good,how far we just have to 17th and Chestnut
1065,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-55.wav,Good,call for damaged wall 16th and Chestnut
1066,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-56.wav,Good,play some Colombian couple seconds
1067,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-57.wav,Good,Charlie 11:03 please
1068,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-58.wav,Good,weather on the north side
1069,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-59.wav,Good,prison wagon
1070,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-60.wav,Good,why is it green
1071,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-61.wav,Good,Yak man I got a email this passed out on the treetop
1072,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-62.wav,Good,Eastpoint
1073,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-63.wav,Good,organic peppermint in your hair
1074,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-64.wav,Good,Thursday morning universe and working
1075,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-65.wav,Good,2418 e Broad and Sansom please
1076,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-66.wav,Exception,
1077,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-67.wav,Good,Northern Lehigh career points traffic
1078,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-68.wav,Good,or give me a call
1079,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-69.wav,Exception,
1080,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-70.wav,Good,countdown on South Division
1081,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-71.wav,Good,grocery
1082,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-72.wav,Good,traffic map
1083,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-73.wav,Good,Isaac for miniature All-City swim
1084,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-74.wav,Exception,
1085,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-75.wav,Good,3030
1086,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-76.wav,Good,Pillsbury
1087,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-77.wav,Exception,
1088,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-78.wav,Good,Toyota Reno
1089,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-79.wav,Good,3193 Oakley repair
1090,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-80.wav,Good,15th and Market Soulful Corner Juniper and Market five nights now
1091,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-81.wav,Good,call Queen Hearne OSU
1092,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-82.wav,Good,is there working 12 to 8 on the details 12 to 8 unit you're not really clean 12 to 8.
1093,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-83.wav,Exception,
1094,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-84.wav,Exception,
1095,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-85.wav,Good,12 Personnel you can resume member portal
1096,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-86.wav,Exception,
1097,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-87.wav,Good,Pio Pio near me
1098,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-88.wav,Exception,
1099,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-89.wav,Good,I feel pretty soundtrack
1100,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-90.wav,Good,Robert 1402 Robert 1400 / 14.2
1101,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-91.wav,Exception,
1102,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-92.wav,Good,us11
1103,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-93.wav,Good,Southwest Southwest
1104,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-94.wav,Exception,
1105,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-95.wav,Good,French lessons
1106,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-96.wav,Good,Poncho's on Winnetka
1107,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-97.wav,Good,will remain until the streets are clean and ready
1108,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-98.wav,Good,call Venus William Powell in Times Square and Jerry bar
1109,/home/ubuntu/new_audios/Rodolfo Flores Mendez - negative_protestsuperbowl_5_-99.wav,Good,all right so wherever you guys were dropped off at make sure you congregate their Broad and South and that's where you were dropped off and if I should be coming to pick you up North Penn and Juniper
1110,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-01.wav,Exception,
1111,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-02.wav,Exception,
1112,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-03.wav,Exception,
1113,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-04.wav,Good,3rd Avenue and 8th Street 3rd Avenue and 8th Street
1114,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-05.wav,Exception,
1115,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-06.wav,Good,700 St Marks
1116,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-07.wav,Exception,
1117,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-08.wav,Exception,
1118,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-09.wav,Good,2nd Avenue
1119,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-10.wav,Exception,
1120,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-100.wav,Exception,
1121,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-101.wav,Exception,
1122,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-102.wav,Exception,
1123,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-103.wav,Good,how can I bet
1124,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-104.wav,Exception,
1125,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-105.wav,Exception,
1126,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-106.wav,Exception,
1127,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-107.wav,Good,highway highway 10 route
1128,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-108.wav,Exception,
1129,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-109.wav,Exception,
1130,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-11.wav,Good,Cil
1131,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-110.wav,Good,Brooklyn Bridge
1132,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-111.wav,Exception,
1133,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-112.wav,Good,mobile Field Force One audio
1134,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-113.wav,Good,Tappan Zee Bridge
1135,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-114.wav,Good,aicp
1136,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-115.wav,Exception,
1137,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-116.wav,Exception,
1138,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-117.wav,Exception,
1139,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-118.wav,Good,audio on the roadway
1140,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-119.wav,Good,what direction
1141,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-12.wav,Good,several hundred going westbound on 14th Street towards Union Square West from Union Square East
1142,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-120.wav,Exception,
1143,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-13.wav,Exception,
1144,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-14.wav,Good,call Barclays ICP
1145,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-15.wav,Exception,
1146,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-16.wav,Exception,
1147,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-17.wav,Good,go to three and four at 14th and 3rd
1148,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-18.wav,Good,shopping district secure the shopping area
1149,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-19.wav,Exception,
1150,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-20.wav,Exception,
1151,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-21.wav,Good,take the traffic on 6th Avenue
1152,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-22.wav,Exception,
1153,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-23.wav,Exception,
1154,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-24.wav,Good,history
1155,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-25.wav,Exception,
1156,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-26.wav,Good,Auto Salvage
1157,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-27.wav,Good,McCoy's
1158,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-28.wav,Good,11267 South High Street
1159,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-29.wav,Exception,
1160,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-30.wav,Good,looking for on sale boys at 14th and 3rd grade need to know where to go
1161,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-31.wav,Exception,
1162,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-32.wav,Good,icp-oes
1163,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-33.wav,Good,stop at 4th and Airport Way
1164,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-34.wav,Good,car insurance
1165,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-35.wav,Exception,
1166,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-36.wav,Good,ICP on here
1167,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-37.wav,Good,Volume 14 Union Square
1168,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-38.wav,Good,2016 Tesla
1169,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-39.wav,Exception,
1170,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-40.wav,Exception,
1171,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-41.wav,Good,Port Aransas restaurants
1172,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-42.wav,Exception,
1173,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-43.wav,Exception,
1174,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-44.wav,Good,47
1175,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-45.wav,Good,streatfeild avenue 64th avenue
1176,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-46.wav,Exception,
1177,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-47.wav,Good,projects for 4th grade
1178,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-48.wav,Exception,
1179,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-49.wav,Exception,
1180,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-50.wav,Exception,
1181,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-51.wav,Good,4 * 0
1182,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-52.wav,Good,Days Inn 17th
1183,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-53.wav,Exception,
1184,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-54.wav,Good,Philly sound
1185,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-55.wav,Good,Mia k
1186,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-56.wav,Exception,
1187,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-57.wav,Exception,
1188,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-58.wav,Good,Pepsi or what
1189,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-59.wav,Exception,
1190,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-60.wav,Exception,
1191,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-61.wav,Good,Walmart jobs
1192,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-62.wav,Exception,
1193,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-63.wav,Exception,
1194,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-64.wav,Good,Capitol Hill Drive
1195,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-65.wav,Exception,
1196,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-66.wav,Exception,
1197,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-67.wav,Exception,
1198,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-68.wav,Exception,
1199,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-69.wav,Good,1500 Broadway
1200,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-70.wav,Exception,
1201,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-71.wav,Good,Volkswagen 1959
1202,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-72.wav,Exception,
1203,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-73.wav,Exception,
1204,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-74.wav,Good,a quarter of an ounce in the Northbound lanes are getting off the bridge
1205,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-75.wav,Exception,
1206,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-76.wav,Good,Brooklyn style CRV lieutenant
1207,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-77.wav,Good,Houston Street
1208,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-78.wav,Good,LaGuardia
1209,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-79.wav,Exception,
1210,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-80.wav,Exception,
1211,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-81.wav,Exception,
1212,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-82.wav,Exception,
1213,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-83.wav,Exception,
1214,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-84.wav,Good,Murano transmission
1215,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-85.wav,Good,eicp
1216,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-86.wav,Exception,
1217,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-87.wav,Exception,
1218,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-88.wav,Good,southbound FDR Drive.
1219,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-89.wav,Exception,
1220,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-90.wav,Exception,
1221,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-91.wav,Exception,
1222,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-92.wav,Good,celebration
1223,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-93.wav,Exception,
1224,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-94.wav,Exception,
1225,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-95.wav,Good,7th Avenue South
1226,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-96.wav,Exception,
1227,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-97.wav,Exception,
1228,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-98.wav,Exception,
1229,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_1_-99.wav,Good,location on 33rd Street
1230,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-01.wav,Exception,
1231,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-02.wav,Exception,
1232,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-03.wav,Good,what is the location
